Year,School Name,Subject,Group,Grade,Number Scored,Percent Advanced,Percent Proficient,Percent Basic,Percent Below Basic,% Advanced/Proficient
2023,NORRISTOWN AREA HS,Algebra I,Black or African American (not Hispanic),11,116,2.6,8.6,52.6,36.2,11.2
2023,NORRISTOWN AREA HS,Algebra I,Hispanic (any race),11,216,1.4,15.3,48.6,34.7,16.7
2023,NORRISTOWN AREA HS,Algebra I,Multi-Racial (not Hispanic),11,29,17.2,3.4,41.4,37.9,20.7
2023,NORRISTOWN AREA HS,Algebra I,IEP,11,90,0,2.2,33.3,64.4,2.2
2023,NORRISTOWN AREA HS,Algebra I,ELL,11,67,0,6,31.3,62.7,6
2023,NORRISTOWN AREA HS,Algebra I,Economically Disadvantaged,11,261,2.7,13,48.3,36,15.7
2023,NORRISTOWN AREA HS,Biology,All Students,11,444,2.3,15.8,39.2,42.8,18
2023,NORRISTOWN AREA HS,Biology,White (not Hispanic),11,62,6.5,29,46.8,17.7,35.5
2023,NORRISTOWN AREA HS,Biology,Black or African American (not Hispanic),11,116,1.7,12.9,32.8,52.6,14.7
2023,NORRISTOWN AREA HS,Biology,Hispanic (any race),11,231,1.3,11.3,42.4,45,12.6
2023,NORRISTOWN AREA HS,Biology,Multi-Racial (not Hispanic),11,29,3.4,20.7,27.6,48.3,24.1
2023,NORRISTOWN AREA HS,Biology,IEP,11,88,1.1,4.5,18.2,76.1,5.7
2023,NORRISTOWN AREA HS,Biology,ELL,11,63,0,3.2,25.4,71.4,3.2
2023,NORRISTOWN AREA HS,Biology,Economically Disadvantaged,11,270,1.1,12.6,39.3,47,13.7
2023,NORRISTOWN AREA HS,Literature,All Students,11,445,2,39.1,36.9,22,41.1
2023,NORRISTOWN AREA HS,Literature,White (not Hispanic),11,61,1.6,52.5,37.7,8.2,54.1
2023,NORRISTOWN AREA HS,Literature,Black or African American (not Hispanic),11,120,2.5,33.3,41.7,22.5,35.8
2023,NORRISTOWN AREA HS,Literature,Hispanic (any race),11,228,1.3,36.4,37.3,25,37.7
2023,NORRISTOWN AREA HS,Literature,Multi-Racial (not Hispanic),11,29,3.4,48.3,20.7,27.6,51.7
2023,NORRISTOWN AREA HS,Literature,IEP,11,87,0,9.2,40.2,50.6,9.2
2023,NORRISTOWN AREA HS,Literature,ELL,11,59,0,3.4,30.5,66.1,3.4
2023,NORRISTOWN AREA HS,Literature,Economically Disadvantaged,11,271,1.1,36.5,38.7,23.6,37.6
2023,ROOSEVELT CAMPUS OF THE NORRISTOWN AREA HS,Algebra I,All Students,11,23,0,4.3,43.5,52.2,4.3
2023,ROOSEVELT CAMPUS OF THE NORRISTOWN AREA HS,Algebra I,Economically Disadvantaged,11,16,0,6.3,37.5,56.3,6.3
2023,ROOSEVELT CAMPUS OF THE NORRISTOWN AREA HS,Biology,All Students,11,18,0,0,16.7,83.3,0
2023,ROOSEVELT CAMPUS OF THE NORRISTOWN AREA HS,Biology,Economically Disadvantaged,11,13,0,0,23.1,76.9,0
2023,ROOSEVELT CAMPUS OF THE NORRISTOWN AREA HS,Literature,All Students,11,21,0,19,28.6,52.4,19
2023,ROOSEVELT CAMPUS OF THE NORRISTOWN AREA HS,Literature,Economically Disadvantaged,11,14,0,14.3,35.7,50,14.3
2023,NORTH PENN SHS,Algebra I,All Students,11,817,26.6,29.1,30.5,13.8,55.7
2023,NORTH PENN SHS,Algebra I,White (not Hispanic),11,448,27.7,31.5,32.4,8.5,59.2
2023,NORTH PENN SHS,Algebra I,Black or African American (not Hispanic),11,76,2.6,25,27.6,44.7,27.6
2023,NORTH PENN SHS,Algebra I,Hispanic (any race),11,56,10.7,17.9,33.9,37.5,28.6
2023,NORTH PENN SHS,Algebra I,Asian (not Hispanic),11,179,40.8,31.8,19.6,7.8,72.6
2023,NORTH PENN SHS,Algebra I,Multi-Racial (not Hispanic),11,56,21.4,19.6,50,8.9,41.1
2023,NORTH PENN SHS,Algebra I,IEP,11,131,6.1,9.2,38.2,46.6,15.3
2023,NORTH PENN SHS,Algebra I,ELL,11,33,9.1,3,24.2,63.6,12.1
2023,NORTH PENN SHS,Algebra I,Economically Disadvantaged,11,307,15,23.8,38.4,22.8,38.8
2023,NORTH PENN SHS,Biology,All Students,11,986,41.8,27.6,19.4,11.3,69.4
2023,NORTH PENN SHS,Biology,White (not Hispanic),11,537,45.8,28.7,19.4,6.1,74.5
2023,NORTH PENN SHS,Biology,Black or African American (not Hispanic),11,91,17.6,27.5,27.5,27.5,45.1
2023,NORTH PENN SHS,Biology,Hispanic (any race),11,76,14.5,21.1,21.1,43.4,35.5
2023,NORTH PENN SHS,Biology,Asian (not Hispanic),11,214,55.6,27.1,11.7,5.6,82.7
2023,NORTH PENN SHS,Biology,Multi-Racial (not Hispanic),11,65,29.2,29.2,30.8,10.8,58.5
2023,NORTH PENN SHS,Biology,IEP,11,138,10.9,15.9,37,36.2,26.8
2023,NORTH PENN SHS,Biology,ELL,11,50,2,12,20,66,14
2023,NORTH PENN SHS,Biology,Economically Disadvantaged,11,349,23.8,31.2,25.5,19.5,55
2023,NORTH PENN SHS,Literature,All Students,11,983,17.4,62.9,14.1,5.6,80.3
2023,NORTH PENN SHS,Literature,White (not Hispanic),11,538,18.2,67.1,11.9,2.8,85.3
2023,NORTH PENN SHS,Literature,Black or African American (not Hispanic),11,93,9.7,55.9,22.6,11.8,65.6
2023,NORTH PENN SHS,Literature,Hispanic (any race),11,67,6,44.8,20.9,28.4,50.7
2023,NORTH PENN SHS,Literature,Asian (not Hispanic),11,217,23.5,60.8,12,3.7,84.3
2023,NORTH PENN SHS,Literature,Multi-Racial (not Hispanic),11,65,13.8,64.6,18.5,3.1,78.5
2023,NORTH PENN SHS,Literature,IEP,11,141,2.8,37.6,38.3,21.3,40.4
2023,NORTH PENN SHS,Literature,ELL,11,42,0,7.1,35.7,57.1,7.1
2023,NORTH PENN SHS,Literature,Economically Disadvantaged,11,346,6.9,62.7,21.7,8.7,69.7
2023,PENNSYLVANIA VIRTUAL CS,Algebra I,All Students,11,130,6.2,19.2,49.2,25.4,25.4
2023,PENNSYLVANIA VIRTUAL CS,Algebra I,White (not Hispanic),11,76,9.2,19.7,50,21.1,28.9
2023,PENNSYLVANIA VIRTUAL CS,Algebra I,Black or African American (not Hispanic),11,28,0,14.3,46.4,39.3,14.3
2023,PENNSYLVANIA VIRTUAL CS,Algebra I,Hispanic (any race),11,15,6.7,20,33.3,40,26.7
2023,PENNSYLVANIA VIRTUAL CS,Algebra I,IEP,11,26,0,7.7,46.2,46.2,7.7
2023,PENNSYLVANIA VIRTUAL CS,Algebra I,Economically Disadvantaged,11,65,6.2,23.1,44.6,26.2,29.2
2023,PENNSYLVANIA VIRTUAL CS,Biology,All Students,11,165,14.5,29.1,33.3,23,43.6
2023,PENNSYLVANIA VIRTUAL CS,Biology,White (not Hispanic),11,98,19.4,32.7,30.6,17.3,52
2023,PENNSYLVANIA VIRTUAL CS,Biology,Black or African American (not Hispanic),11,33,0,18.2,51.5,30.3,18.2
2023,PENNSYLVANIA VIRTUAL CS,Biology,Hispanic (any race),11,20,15,15,25,45,30
2023,PENNSYLVANIA VIRTUAL CS,Biology,IEP,11,30,13.3,16.7,23.3,46.7,30
2023,PENNSYLVANIA VIRTUAL CS,Biology,Economically Disadvantaged,11,83,14.5,30.1,30.1,25.3,44.6
2023,PENNSYLVANIA VIRTUAL CS,Literature,All Students,11,172,4.7,57.6,29.1,8.7,62.2
2023,PENNSYLVANIA VIRTUAL CS,Literature,White (not Hispanic),11,103,4.9,60.2,28.2,6.8,65
2023,PENNSYLVANIA VIRTUAL CS,Literature,Black or African American (not Hispanic),11,35,0,48.6,40,11.4,48.6
2023,PENNSYLVANIA VIRTUAL CS,Literature,Hispanic (any race),11,20,5,55,30,10,60
2023,PENNSYLVANIA VIRTUAL CS,Literature,IEP,11,38,0,31.6,39.5,28.9,31.6
2023,PENNSYLVANIA VIRTUAL CS,Literature,Economically Disadvantaged,11,89,3.4,53.9,32.6,10.1,57.3
2023,PERKIOMEN VALLEY HS,Algebra I,All Students,11,290,21,30,40,9,51
2023,PERKIOMEN VALLEY HS,Algebra I,White (not Hispanic),11,243,21.4,30,41.2,7.4,51.4
2023,PERKIOMEN VALLEY HS,Algebra I,Black or African American (not Hispanic),11,16,12.5,25,37.5,25,37.5
2023,PERKIOMEN VALLEY HS,Algebra I,Hispanic (any race),11,16,6.3,31.3,37.5,25,37.5
2023,PERKIOMEN VALLEY HS,Algebra I,Asian (not Hispanic),11,12,41.7,41.7,16.7,0,83.3
2023,PERKIOMEN VALLEY HS,Algebra I,IEP,11,47,2.1,8.5,48.9,40.4,10.6
2023,PERKIOMEN VALLEY HS,Algebra I,Economically Disadvantaged,11,54,7.4,25.9,42.6,24.1,33.3
2023,PERKIOMEN VALLEY HS,Biology,All Students,11,406,29.6,42.1,20,8.4,71.7
2023,PERKIOMEN VALLEY HS,Biology,White (not Hispanic),11,345,28.7,44.1,20.3,7,72.8
2023,PERKIOMEN VALLEY HS,Biology,Black or African American (not Hispanic),11,18,16.7,22.2,27.8,33.3,38.9
2023,PERKIOMEN VALLEY HS,Biology,Hispanic (any race),11,20,15,45,25,15,60
2023,PERKIOMEN VALLEY HS,Biology,Asian (not Hispanic),11,17,70.6,23.5,5.9,0,94.1
2023,PERKIOMEN VALLEY HS,Biology,IEP,11,51,2,19.6,37.3,41.2,21.6
2023,PERKIOMEN VALLEY HS,Biology,Economically Disadvantaged,11,71,19.7,31,28.2,21.1,50.7
2023,PERKIOMEN VALLEY HS,Literature,All Students,11,411,11.9,66.9,16.5,4.6,78.8
2023,PERKIOMEN VALLEY HS,Literature,White (not Hispanic),11,347,12.1,68.9,14.4,4.6,81
2023,PERKIOMEN VALLEY HS,Literature,Black or African American (not Hispanic),11,18,5.6,50,33.3,11.1,55.6
2023,PERKIOMEN VALLEY HS,Literature,Hispanic (any race),11,21,0,57.1,38.1,4.8,57.1
2023,PERKIOMEN VALLEY HS,Literature,Asian (not Hispanic),11,20,30,60,10,0,90
2023,PERKIOMEN VALLEY HS,Literature,IEP,11,51,0,23.5,52.9,23.5,23.5
2023,PERKIOMEN VALLEY HS,Literature,Economically Disadvantaged,11,70,7.1,54.3,27.1,11.4,61.4
2023,POTTSGROVE SHS,Algebra I,All Students,11,182,11,29.7,48.9,10.4,40.7
2023,POTTSGROVE SHS,Algebra I,White (not Hispanic),11,114,16.7,35.1,41.2,7,51.8
2023,POTTSGROVE SHS,Algebra I,Black or African American (not Hispanic),11,29,0,17.2,69,13.8,17.2
2023,POTTSGROVE SHS,Algebra I,Hispanic (any race),11,18,5.6,11.1,61.1,22.2,16.7
2023,POTTSGROVE SHS,Algebra I,Multi-Racial (not Hispanic),11,20,0,35,50,15,35
2023,POTTSGROVE SHS,Algebra I,IEP,11,28,0,0,64.3,35.7,0
2023,POTTSGROVE SHS,Algebra I,Economically Disadvantaged,11,72,2.8,18.1,68.1,11.1,20.8
2023,POTTSGROVE SHS,Biology,All Students,11,200,14,31.5,34,20.5,45.5
2023,POTTSGROVE SHS,Biology,White (not Hispanic),11,125,15.2,38.4,32.8,13.6,53.6
2023,POTTSGROVE SHS,Biology,Black or African American (not Hispanic),11,34,8.8,23.5,29.4,38.2,32.4
2023,POTTSGROVE SHS,Biology,Hispanic (any race),11,19,10.5,5.3,52.6,31.6,15.8
2023,POTTSGROVE SHS,Biology,Multi-Racial (not Hispanic),11,20,20,25,30,25,45
2023,POTTSGROVE SHS,Biology,IEP,11,31,0,9.7,41.9,48.4,9.7
2023,POTTSGROVE SHS,Biology,Economically Disadvantaged,11,82,11,20.7,41.5,26.8,31.7
2023,POTTSGROVE SHS,Literature,All Students,11,218,9.2,57.3,27.1,6.4,66.5
2023,POTTSGROVE SHS,Literature,White (not Hispanic),11,138,12.3,63.8,19.6,4.3,76.1
2023,POTTSGROVE SHS,Literature,Black or African American (not Hispanic),11,36,2.8,41.7,44.4,11.1,44.4
2023,POTTSGROVE SHS,Literature,Hispanic (any race),11,18,0,33.3,55.6,11.1,33.3
2023,POTTSGROVE SHS,Literature,Multi-Racial (not Hispanic),11,24,4.2,66.7,20.8,8.3,70.8
2023,POTTSGROVE SHS,Literature,IEP,11,29,0,20.7,58.6,20.7,20.7
2023,POTTSGROVE SHS,Literature,Economically Disadvantaged,11,79,3.8,55.7,32.9,7.6,59.5
2023,POTTSTOWN SHS,Algebra I,All Students,11,146,2.1,4.1,52.7,41.1,6.2
2023,POTTSTOWN SHS,Algebra I,White (not Hispanic),11,44,2.3,4.5,63.6,29.5,6.8
2023,POTTSTOWN SHS,Algebra I,Black or African American (not Hispanic),11,52,1.9,1.9,42.3,53.8,3.8
2023,POTTSTOWN SHS,Algebra I,Hispanic (any race),11,27,3.7,0,63,33.3,3.7
2023,POTTSTOWN SHS,Algebra I,Multi-Racial (not Hispanic),11,22,0,13.6,40.9,45.5,13.6
2023,POTTSTOWN SHS,Algebra I,IEP,11,43,0,0,23.3,76.7,0
2023,POTTSTOWN SHS,Algebra I,Economically Disadvantaged,11,109,1.8,3.7,50.5,44,5.5
2023,POTTSTOWN SHS,Biology,All Students,11,192,8.9,20.3,39.1,31.8,29.2
2023,POTTSTOWN SHS,Biology,White (not Hispanic),11,68,17.6,25,38.2,19.1,42.6
2023,POTTSTOWN SHS,Biology,Black or African American (not Hispanic),11,61,3.3,14.8,39.3,42.6,18
2023,POTTSTOWN SHS,Biology,Hispanic (any race),11,34,2.9,17.6,47.1,32.4,20.6
2023,POTTSTOWN SHS,Biology,Multi-Racial (not Hispanic),11,28,7.1,25,28.6,39.3,32.1
2023,POTTSTOWN SHS,Biology,IEP,11,44,2.3,2.3,20.5,75,4.5
2023,POTTSTOWN SHS,Biology,Economically Disadvantaged,11,134,3.7,20.1,37.3,38.8,23.9
2023,POTTSTOWN SHS,Literature,All Students,11,195,3.1,38.5,37.4,21,41.5
2023,POTTSTOWN SHS,Literature,White (not Hispanic),11,69,7.2,43.5,37.7,11.6,50.7
2023,POTTSTOWN SHS,Literature,Black or African American (not Hispanic),11,62,0,29,40.3,30.6,29
2023,POTTSTOWN SHS,Literature,Hispanic (any race),11,34,2.9,47.1,29.4,20.6,50
2023,POTTSTOWN SHS,Literature,Multi-Racial (not Hispanic),11,29,0,37.9,37.9,24.1,37.9
2023,POTTSTOWN SHS,Literature,IEP,11,44,0,4.5,36.4,59.1,4.5
2023,POTTSTOWN SHS,Literature,Economically Disadvantaged,11,137,0.7,36.5,38,24.8,37.2
2023,SOUDERTON AREA SHS,Algebra I,All Students,11,365,18.9,39.5,34.8,6.8,58.4
2023,SOUDERTON AREA SHS,Algebra I,White (not Hispanic),11,290,20.3,43.1,31.4,5.2,63.4
2023,SOUDERTON AREA SHS,Algebra I,Black or African American (not Hispanic),11,19,0,26.3,47.4,26.3,26.3
2023,SOUDERTON AREA SHS,Algebra I,Hispanic (any race),11,35,5.7,25.7,54.3,14.3,31.4
2023,SOUDERTON AREA SHS,Algebra I,Asian (not Hispanic),11,17,41.2,23.5,35.3,0,64.7
2023,SOUDERTON AREA SHS,Algebra I,IEP,11,83,0,22.9,56.6,20.5,22.9
2023,SOUDERTON AREA SHS,Algebra I,Economically Disadvantaged,11,90,6.7,31.1,46.7,15.6,37.8
2023,SOUDERTON AREA SHS,Biology,All Students,11,438,31.1,43.6,20.5,4.8,74.7
2023,SOUDERTON AREA SHS,Biology,White (not Hispanic),11,363,33.1,44.1,19,3.9,77.1
2023,SOUDERTON AREA SHS,Biology,Black or African American (not Hispanic),11,19,0,36.8,47.4,15.8,36.8
2023,SOUDERTON AREA SHS,Biology,Hispanic (any race),11,34,26.5,38.2,23.5,11.8,64.7
2023,SOUDERTON AREA SHS,Biology,Asian (not Hispanic),11,18,38.9,44.4,16.7,0,83.3
2023,SOUDERTON AREA SHS,Biology,IEP,11,87,12.6,29.9,42.5,14.9,42.5
2023,SOUDERTON AREA SHS,Biology,Economically Disadvantaged,11,97,21.6,40.2,29.9,8.2,61.9
2023,SOUDERTON AREA SHS,Literature,All Students,11,441,14.7,63,20,2.3,77.8
2023,SOUDERTON AREA SHS,Literature,White (not Hispanic),11,361,15.2,63.4,19.4,1.9,78.7
2023,SOUDERTON AREA SHS,Literature,Black or African American (not Hispanic),11,19,5.3,63.2,26.3,5.3,68.4
2023,SOUDERTON AREA SHS,Literature,Hispanic (any race),11,37,8.1,59.5,29.7,2.7,67.6
2023,SOUDERTON AREA SHS,Literature,Asian (not Hispanic),11,19,31.6,63.2,5.3,0,94.7
2023,SOUDERTON AREA SHS,Literature,IEP,11,88,1.1,38.6,48.9,11.4,39.8
2023,SOUDERTON AREA SHS,Literature,Economically Disadvantaged,11,99,5.1,61.6,28.3,5.1,66.7
2023,SPRINGFIELD TWP HS,Algebra I,All Students,11,110,49.1,20.9,19.1,10.9,70
2023,SPRINGFIELD TWP HS,Algebra I,White (not Hispanic),11,83,53,21.7,15.7,9.6,74.7
2023,SPRINGFIELD TWP HS,Algebra I,Black or African American (not Hispanic),11,12,25,16.7,25,33.3,41.7
2023,SPRINGFIELD TWP HS,Algebra I,IEP,11,19,21.1,10.5,31.6,36.8,31.6
2023,SPRINGFIELD TWP HS,Algebra I,Economically Disadvantaged,11,17,35.3,11.8,23.5,29.4,47.1
2023,SPRINGFIELD TWP HS,Biology,All Students,11,170,20,46.5,21.8,11.8,66.5
2023,SPRINGFIELD TWP HS,Biology,White (not Hispanic),11,122,22.1,48.4,19.7,9.8,70.5
2023,SPRINGFIELD TWP HS,Biology,Black or African American (not Hispanic),11,27,7.4,40.7,29.6,22.2,48.1
2023,SPRINGFIELD TWP HS,Biology,IEP,11,38,2.6,26.3,34.2,36.8,28.9
2023,SPRINGFIELD TWP HS,Biology,Economically Disadvantaged,11,32,3.1,31.3,46.9,18.8,34.4
2023,SPRINGFIELD TWP HS,Literature,All Students,11,175,9.1,55.4,27.4,8,64.6
2023,SPRINGFIELD TWP HS,Literature,White (not Hispanic),11,124,11.3,59.7,21.8,7.3,71
2023,SPRINGFIELD TWP HS,Literature,Black or African American (not Hispanic),11,28,3.6,32.1,53.6,10.7,35.7
2023,SPRINGFIELD TWP HS,Literature,IEP,11,39,0,30.8,41,28.2,30.8
2023,SPRINGFIELD TWP HS,Literature,Economically Disadvantaged,11,33,0,60.6,24.2,15.2,60.6
2023,SPRING-FORD SHS 9-12 CTR,Algebra I,All Students,11,533,31.5,34,25.7,8.8,65.5
2023,SPRING-FORD SHS 9-12 CTR,Algebra I,White (not Hispanic),11,404,30,37.9,25.2,6.9,67.8
2023,SPRING-FORD SHS 9-12 CTR,Algebra I,Black or African American (not Hispanic),11,22,0,22.7,45.5,31.8,22.7
2023,SPRING-FORD SHS 9-12 CTR,Algebra I,Hispanic (any race),11,34,23.5,17.6,35.3,23.5,41.2
2023,SPRING-FORD SHS 9-12 CTR,Algebra I,Asian (not Hispanic),11,41,80.5,17.1,2.4,0,97.6
2023,SPRING-FORD SHS 9-12 CTR,Algebra I,Multi-Racial (not Hispanic),11,31,19.4,32.3,35.5,12.9,51.6
2023,SPRING-FORD SHS 9-12 CTR,Algebra I,IEP,11,106,3.8,13.2,50.9,32.1,17
2023,SPRING-FORD SHS 9-12 CTR,Algebra I,Economically Disadvantaged,11,108,13.9,28.7,38,19.4,42.6
2023,SPRING-FORD SHS 9-12 CTR,Biology,All Students,11,639,49.9,30.5,13.1,6.4,80.4
2023,SPRING-FORD SHS 9-12 CTR,Biology,White (not Hispanic),11,473,52.2,29.8,13.7,4.2,82
2023,SPRING-FORD SHS 9-12 CTR,Biology,Black or African American (not Hispanic),11,24,8.3,50,16.7,25,58.3
2023,SPRING-FORD SHS 9-12 CTR,Biology,Hispanic (any race),11,40,22.5,32.5,15,30,55
2023,SPRING-FORD SHS 9-12 CTR,Biology,Asian (not Hispanic),11,62,72.6,27.4,0,0,100
2023,SPRING-FORD SHS 9-12 CTR,Biology,Multi-Racial (not Hispanic),11,39,41,30.8,20.5,7.7,71.8
2023,SPRING-FORD SHS 9-12 CTR,Biology,IEP,11,116,13.8,23.3,40.5,22.4,37.1
2023,SPRING-FORD SHS 9-12 CTR,Biology,ELL,11,11,0,18.2,18.2,63.6,18.2
2023,SPRING-FORD SHS 9-12 CTR,Biology,Economically Disadvantaged,11,121,28.9,32.2,19,19.8,61.2
2023,SPRING-FORD SHS 9-12 CTR,Literature,All Students,11,643,16.2,65,14.8,4,81.2
2023,SPRING-FORD SHS 9-12 CTR,Literature,White (not Hispanic),11,477,15.1,67.5,14.7,2.7,82.6
2023,SPRING-FORD SHS 9-12 CTR,Literature,Black or African American (not Hispanic),11,24,4.2,41.7,37.5,16.7,45.8
2023,SPRING-FORD SHS 9-12 CTR,Literature,Hispanic (any race),11,40,15,42.5,25,17.5,57.5
2023,SPRING-FORD SHS 9-12 CTR,Literature,Asian (not Hispanic),11,62,37.1,61.3,1.6,0,98.4
2023,SPRING-FORD SHS 9-12 CTR,Literature,Multi-Racial (not Hispanic),11,39,5.1,76.9,12.8,5.1,82.1
2023,SPRING-FORD SHS 9-12 CTR,Literature,IEP,11,118,3.4,35.6,43.2,17.8,39
2023,SPRING-FORD SHS 9-12 CTR,Literature,ELL,11,11,0,18.2,36.4,45.5,18.2
2023,SPRING-FORD SHS 9-12 CTR,Literature,Economically Disadvantaged,11,120,5.8,57.5,25,11.7,63.3
2023,UPPER DUBLIN HS,Algebra I,All Students,11,183,35.5,16.9,34.4,13.1,52.5
2023,UPPER DUBLIN HS,Algebra I,White (not Hispanic),11,128,35.9,19.5,38.3,6.3,55.5
2023,UPPER DUBLIN HS,Algebra I,Black or African American (not Hispanic),11,14,7.1,0,35.7,57.1,7.1
2023,UPPER DUBLIN HS,Algebra I,Hispanic (any race),11,11,27.3,18.2,36.4,18.2,45.5
2023,UPPER DUBLIN HS,Algebra I,Asian (not Hispanic),11,19,63.2,10.5,10.5,15.8,73.7
2023,UPPER DUBLIN HS,Algebra I,IEP,11,44,4.5,11.4,50,34.1,15.9
2023,UPPER DUBLIN HS,Algebra I,Economically Disadvantaged,11,44,9.1,13.6,50,27.3,22.7
2023,UPPER DUBLIN HS,Biology,All Students,11,291,31.3,36.1,20.3,12.4,67.4
2023,UPPER DUBLIN HS,Biology,White (not Hispanic),11,216,32.4,37.5,22.2,7.9,69.9
2023,UPPER DUBLIN HS,Biology,Black or African American (not Hispanic),11,21,9.5,14.3,14.3,61.9,23.8
2023,UPPER DUBLIN HS,Biology,Hispanic (any race),11,12,16.7,50,25,8.3,66.7
2023,UPPER DUBLIN HS,Biology,Asian (not Hispanic),11,28,39.3,46.4,3.6,10.7,85.7
2023,UPPER DUBLIN HS,Biology,Multi-Racial (not Hispanic),11,14,42.9,14.3,28.6,14.3,57.1
2023,UPPER DUBLIN HS,Biology,IEP,11,54,13,20.4,25.9,40.7,33.3
2023,UPPER DUBLIN HS,Biology,Economically Disadvantaged,11,56,12.5,41.1,21.4,25,53.6
2023,UPPER DUBLIN HS,Literature,All Students,11,306,15.7,68.3,11.1,4.9,84
2023,UPPER DUBLIN HS,Literature,White (not Hispanic),11,225,16,72.4,8,3.6,88.4
2023,UPPER DUBLIN HS,Literature,Black or African American (not Hispanic),11,22,4.5,36.4,36.4,22.7,40.9
2023,UPPER DUBLIN HS,Literature,Hispanic (any race),11,14,14.3,71.4,14.3,0,85.7
2023,UPPER DUBLIN HS,Literature,Asian (not Hispanic),11,29,20.7,65.5,10.3,3.4,86.2
2023,UPPER DUBLIN HS,Literature,Multi-Racial (not Hispanic),11,15,20,60,20,0,80
2023,UPPER DUBLIN HS,Literature,IEP,11,60,3.3,48.3,28.3,20,51.7
2023,UPPER DUBLIN HS,Literature,Economically Disadvantaged,11,60,3.3,61.7,23.3,11.7,65
2023,UPPER MERION HS,Algebra I,All Students,11,108,30.6,8.3,32.4,28.7,38.9
2023,UPPER MERION HS,Algebra I,White (not Hispanic),11,49,40.8,8.2,28.6,22.4,49
2023,UPPER MERION HS,Algebra I,Black or African American (not Hispanic),11,23,13,8.7,34.8,43.5,21.7
2023,UPPER MERION HS,Algebra I,Hispanic (any race),11,18,0,5.6,44.4,50,5.6
2023,UPPER MERION HS,Algebra I,Asian (not Hispanic),11,13,76.9,7.7,15.4,0,84.6
2023,UPPER MERION HS,Algebra I,IEP,11,12,8.3,0,33.3,58.3,8.3
2023,UPPER MERION HS,Algebra I,Economically Disadvantaged,11,48,14.6,6.3,39.6,39.6,20.8
2023,UPPER MERION HS,Biology,All Students,11,126,42.9,30.2,15.9,11.1,73
2023,UPPER MERION HS,Biology,White (not Hispanic),11,71,43.7,33.8,15.5,7,77.5
2023,UPPER MERION HS,Biology,Black or African American (not Hispanic),11,13,15.4,15.4,30.8,38.5,30.8
2023,UPPER MERION HS,Biology,Asian (not Hispanic),11,32,59.4,25,12.5,3.1,84.4
2023,UPPER MERION HS,Biology,Economically Disadvantaged,11,32,31.3,25,18.8,25,56.3
2023,UPPER MERION HS,Literature,All Students,11,35,0,17.1,42.9,40,17.1
2023,UPPER MERION HS,Literature,Black or African American (not Hispanic),11,12,0,0,50,50,0
2023,UPPER MERION HS,Literature,IEP,11,12,0,0,41.7,58.3,0
2023,UPPER MERION HS,Literature,ELL,11,11,0,9.1,36.4,54.5,9.1
2023,UPPER MERION HS,Literature,Economically Disadvantaged,11,22,0,13.6,45.5,40.9,13.6
2023,UPPER MORELAND HS,Algebra I,All Students,11,174,8.6,24.7,44.8,21.8,33.3
2023,UPPER MORELAND HS,Algebra I,White (not Hispanic),11,119,9.2,24.4,46.2,20.2,33.6
2023,UPPER MORELAND HS,Algebra I,Black or African American (not Hispanic),11,18,11.1,33.3,22.2,33.3,44.4
2023,UPPER MORELAND HS,Algebra I,Hispanic (any race),11,22,4.5,13.6,54.5,27.3,18.2
2023,UPPER MORELAND HS,Algebra I,IEP,11,52,0,7.7,46.2,46.2,7.7
2023,UPPER MORELAND HS,Algebra I,Economically Disadvantaged,11,76,5.3,21.1,43.4,30.3,26.3
2023,UPPER MORELAND HS,Biology,All Students,11,209,16.7,31.6,34,17.7,48.3
2023,UPPER MORELAND HS,Biology,White (not Hispanic),11,145,16.6,33.1,33.8,16.6,49.7
2023,UPPER MORELAND HS,Biology,Black or African American (not Hispanic),11,19,21.1,26.3,26.3,26.3,47.4
2023,UPPER MORELAND HS,Biology,Hispanic (any race),11,25,8,24,40,28,32
2023,UPPER MORELAND HS,Biology,Multi-Racial (not Hispanic),11,11,27.3,36.4,36.4,0,63.6
2023,UPPER MORELAND HS,Biology,IEP,11,53,3.8,9.4,49.1,37.7,13.2
2023,UPPER MORELAND HS,Biology,Economically Disadvantaged,11,82,11,20.7,42.7,25.6,31.7
2023,UPPER MORELAND HS,Literature,All Students,11,209,3.3,62.2,27.8,6.7,65.6
2023,UPPER MORELAND HS,Literature,White (not Hispanic),11,144,3.5,61.8,29.9,4.9,65.3
2023,UPPER MORELAND HS,Literature,Black or African American (not Hispanic),11,20,5,65,25,5,70
2023,UPPER MORELAND HS,Literature,Hispanic (any race),11,25,0,52,24,24,52
2023,UPPER MORELAND HS,Literature,Multi-Racial (not Hispanic),11,11,0,90.9,9.1,0,90.9
2023,UPPER MORELAND HS,Literature,IEP,11,52,0,32.7,48.1,19.2,32.7
2023,UPPER MORELAND HS,Literature,Economically Disadvantaged,11,83,1.2,49.4,37.3,12,50.6
2023,UPPER PERKIOMEN HS,Algebra I,All Students,11,181,21,38.7,33.7,6.6,59.7
2023,UPPER PERKIOMEN HS,Algebra I,White (not Hispanic),11,144,20.8,44.4,29.9,4.9,65.3
2023,UPPER PERKIOMEN HS,Algebra I,Hispanic (any race),11,19,10.5,21.1,52.6,15.8,31.6
2023,UPPER PERKIOMEN HS,Algebra I,IEP,11,38,0,15.8,57.9,26.3,15.8
