Year,School Name,Subject,Grade,Group,Number Scored,Percent Advanced,Percent Proficient,Percent Basic,Percent Below Basic
2019,KUTZTOWN AREA SHS,Literature,11,All Students,96,13.5,71.9,10.4,4.2
2019,KUTZTOWN AREA SHS,Literature,11,Historically Underperforming,28,17.9,50.0,17.9,14.3
2019,MUHLENBERG HS,Algebra I,11,All Students,284,13.0,39.4,35.2,12.3
2019,MUHLENBERG HS,Algebra I,11,Historically Underperforming,189,11.6,31.7,39.2,17.5
2019,MUHLENBERG HS,Biology,11,All Students,280,16.4,40.7,22.5,20.4
2019,MUHLENBERG HS,Biology,11,Historically Underperforming,187,12.8,35.8,24.1,27.3
2019,MUHLENBERG HS,Literature,11,All Students,280,5.4,58.6,20.7,15.4
2019,MUHLENBERG HS,Literature,11,Historically Underperforming,186,3.2,52.7,22.6,21.5
2019,OLEY VALLEY SHS,Algebra I,11,All Students,127,14.2,55.9,26.8,3.1
2019,OLEY VALLEY SHS,Algebra I,11,Historically Underperforming,46,6.5,43.5,41.3,8.7
2019,OLEY VALLEY SHS,Biology,11,All Students,126,15.9,53.2,25.4,5.6
2019,OLEY VALLEY SHS,Biology,11,Historically Underperforming,45,4.4,48.9,33.3,13.3
2019,OLEY VALLEY SHS,Literature,11,All Students,124,5.6,66.1,20.2,8.1
2019,OLEY VALLEY SHS,Literature,11,Historically Underperforming,44,0.0,52.3,31.8,15.9
2019,READING MUHLENBERG CTC,Algebra I,11,All Students,17,0.0,0.0,47.1,52.9
2019,READING MUHLENBERG CTC,Algebra I,11,Historically Underperforming,16,0.0,0.0,50.0,50.0
2019,READING MUHLENBERG CTC,Biology,11,All Students,13,0.0,7.7,30.8,61.5
2019,READING MUHLENBERG CTC,Biology,11,Historically Underperforming,13,0.0,7.7,30.8,61.5
2019,READING MUHLENBERG CTC,Literature,11,All Students,10,,,,
2019,READING MUHLENBERG CTC,Literature,11,Historically Underperforming,10,,,,
2019,READING SHS,Algebra I,11,All Students,761,2.8,32.1,42.2,23.0
2019,READING SHS,Algebra I,11,Historically Underperforming,724,2.8,30.2,43.0,24.0
2019,READING SHS,Biology,11,All Students,711,2.4,29.0,31.2,37.4
2019,READING SHS,Biology,11,Historically Underperforming,674,2.2,27.3,31.5,39.0
2019,READING SHS,Literature,11,All Students,743,1.3,44.3,32.2,22.2
2019,READING SHS,Literature,11,Historically Underperforming,706,1.3,42.6,32.9,23.2
2019,SCHUYLKILL VALLEY HS,Algebra I,11,All Students,139,28.8,50.4,18.0,2.9
2019,SCHUYLKILL VALLEY HS,Algebra I,11,Historically Underperforming,38,18.4,42.1,31.6,7.9
2019,SCHUYLKILL VALLEY HS,Biology,11,All Students,142,14.1,52.8,27.5,5.6
2019,SCHUYLKILL VALLEY HS,Biology,11,Historically Underperforming,40,5.0,37.5,42.5,15.0
2019,SCHUYLKILL VALLEY HS,Literature,11,All Students,142,9.9,68.3,20.4,1.4
2019,SCHUYLKILL VALLEY HS,Literature,11,Historically Underperforming,40,7.5,47.5,42.5,2.5
2019,TULPEHOCKEN JSHS,Algebra I,11,All Students,103,40.8,45.6,11.7,1.9
2019,TULPEHOCKEN JSHS,Algebra I,11,Historically Underperforming,41,31.7,46.3,19.5,2.4
2019,TULPEHOCKEN JSHS,Biology,11,All Students,103,21.4,50.5,20.4,7.8
2019,TULPEHOCKEN JSHS,Biology,11,Historically Underperforming,41,12.2,41.5,29.3,17.1
2019,TULPEHOCKEN JSHS,Literature,11,All Students,104,9.6,65.4,18.3,6.7
2019,TULPEHOCKEN JSHS,Literature,11,Historically Underperforming,42,4.8,59.5,26.2,9.5
2019,TWIN VALLEY HS,Algebra I,11,All Students,250,36.4,35.2,24.8,3.6
2019,TWIN VALLEY HS,Algebra I,11,Historically Underperforming,101,16.8,31.7,43.6,7.9
2019,TWIN VALLEY HS,Biology,11,All Students,232,22.4,38.8,26.7,12.1
2019,TWIN VALLEY HS,Biology,11,Historically Underperforming,89,11.2,25.8,39.3,23.6
2019,TWIN VALLEY HS,Literature,11,All Students,253,16.2,58.9,20.9,4.0
2019,TWIN VALLEY HS,Literature,11,Historically Underperforming,103,8.7,44.7,36.9,9.7
2019,WILSON HS,Algebra I,11,All Students,427,29.5,53.2,12.4,4.9
2019,WILSON HS,Algebra I,11,Historically Underperforming,148,14.9,44.6,26.4,14.2
2019,WILSON HS,Biology,11,All Students,414,43.2,34.8,13.8,8.2
2019,WILSON HS,Biology,11,Historically Underperforming,140,26.4,32.1,22.1,19.3
2019,WILSON HS,Literature,11,All Students,423,25.1,64.5,6.9,3.5
2019,WILSON HS,Literature,11,Historically Underperforming,145,11.7,62.1,15.9,10.3
2019,WYOMISSING AREA JSHS,Algebra I,11,All Students,164,27.4,46.3,20.1,6.1
2019,WYOMISSING AREA JSHS,Algebra I,11,Historically Underperforming,59,8.5,39.0,35.6,16.9
2019,WYOMISSING AREA JSHS,Biology,11,All Students,163,36.8,29.4,16.0,17.8
2019,WYOMISSING AREA JSHS,Biology,11,Historically Underperforming,58,17.2,22.4,20.7,39.7
2019,WYOMISSING AREA JSHS,Literature,11,All Students,164,22.6,58.5,15.2,3.7
2019,WYOMISSING AREA JSHS,Literature,11,Historically Underperforming,59,8.5,55.9,25.4,10.2
2019,ALTOONA AREA HS,Algebra I,11,All Students,463,20.7,50.3,24.2,4.8
2019,ALTOONA AREA HS,Algebra I,11,Historically Underperforming,260,14.2,43.8,33.8,8.1
2019,ALTOONA AREA HS,Biology,11,All Students,462,19.9,44.8,28.6,6.7
2019,ALTOONA AREA HS,Biology,11,Historically Underperforming,259,12.4,40.2,36.3,11.2
2019,ALTOONA AREA HS,Literature,11,All Students,461,10.2,66.6,16.9,6.3
2019,ALTOONA AREA HS,Literature,11,Historically Underperforming,259,5.8,60.6,23.6,10.0
2019,BELLWOOD-ANTIS HS,Algebra I,11,All Students,93,36.6,37.6,19.4,6.5
2019,BELLWOOD-ANTIS HS,Algebra I,11,Historically Underperforming,43,27.9,37.2,20.9,14.0
2019,BELLWOOD-ANTIS HS,Biology,11,All Students,93,36.6,40.9,14.0,8.6
2019,BELLWOOD-ANTIS HS,Biology,11,Historically Underperforming,43,27.9,41.9,18.6,11.6
2019,BELLWOOD-ANTIS HS,Literature,11,All Students,92,12.0,65.2,16.3,6.5
2019,BELLWOOD-ANTIS HS,Literature,11,Historically Underperforming,42,4.8,59.5,23.8,11.9
2019,CENTRAL PA DIGITAL LRNG FOUNDATION CS,Algebra I,11,All Students,27,14.8,25.9,37.0,22.2
2019,CENTRAL PA DIGITAL LRNG FOUNDATION CS,Algebra I,11,Historically Underperforming,20,10.0,25.0,35.0,30.0
2019,CENTRAL PA DIGITAL LRNG FOUNDATION CS,Biology,11,All Students,27,7.4,29.6,37.0,25.9
2019,CENTRAL PA DIGITAL LRNG FOUNDATION CS,Biology,11,Historically Underperforming,20,5.0,30.0,40.0,25.0
2019,CENTRAL PA DIGITAL LRNG FOUNDATION CS,Literature,11,All Students,26,0.0,42.3,38.5,19.2
2019,CENTRAL PA DIGITAL LRNG FOUNDATION CS,Literature,11,Historically Underperforming,19,0.0,42.1,42.1,15.8
2019,CLAYSBURG-KIMMEL HS,Algebra I,11,All Students,53,11.3,28.3,49.1,11.3
2019,CLAYSBURG-KIMMEL HS,Algebra I,11,Historically Underperforming,28,3.6,14.3,64.3,17.9
2019,CLAYSBURG-KIMMEL HS,Biology,11,All Students,53,1.9,37.7,43.4,17.0
2019,CLAYSBURG-KIMMEL HS,Biology,11,Historically Underperforming,28,0.0,17.9,53.6,28.6
2019,CLAYSBURG-KIMMEL HS,Literature,11,All Students,52,0.0,55.8,30.8,13.5
2019,CLAYSBURG-KIMMEL HS,Literature,11,Historically Underperforming,28,0.0,42.9,35.7,21.4
2019,GREATER ALTOONA CTC,Algebra I,11,All Students,4,,,,
2019,GREATER ALTOONA CTC,Algebra I,11,Historically Underperforming,4,,,,
2019,GREATER ALTOONA CTC,Biology,11,All Students,4,,,,
2019,GREATER ALTOONA CTC,Biology,11,Historically Underperforming,4,,,,
2019,GREATER ALTOONA CTC,Literature,11,All Students,3,,,,
2019,GREATER ALTOONA CTC,Literature,11,Historically Underperforming,3,,,,
2019,HOLLIDAYSBURG AREA SHS,Algebra I,11,All Students,263,28.9,47.9,19.0,4.2
2019,HOLLIDAYSBURG AREA SHS,Algebra I,11,Historically Underperforming,84,8.3,41.7,38.1,11.9
2019,HOLLIDAYSBURG AREA SHS,Biology,11,All Students,261,20.3,55.9,14.2,9.6
2019,HOLLIDAYSBURG AREA SHS,Biology,11,Historically Underperforming,81,9.9,45.7,23.5,21.0
2019,HOLLIDAYSBURG AREA SHS,Literature,11,All Students,264,9.8,73.5,11.7,4.9
2019,HOLLIDAYSBURG AREA SHS,Literature,11,Historically Underperforming,84,2.4,60.7,22.6,14.3
2019,CENTRAL HS,Algebra I,11,All Students,132,12.9,51.5,28.0,7.6
2019,CENTRAL HS,Algebra I,11,Historically Underperforming,54,1.9,42.6,38.9,16.7
2019,CENTRAL HS,Biology,11,All Students,131,33.6,45.0,13.7,7.6
2019,CENTRAL HS,Biology,11,Historically Underperforming,54,18.5,46.3,16.7,18.5
2019,CENTRAL HS,Literature,11,All Students,133,12.0,71.4,11.3,5.3
2019,CENTRAL HS,Literature,11,Historically Underperforming,55,1.8,67.3,18.2,12.7
2019,TYRONE AREA HS,Algebra I,11,All Students,124,19.4,71.0,8.1,1.6
2019,TYRONE AREA HS,Algebra I,11,Historically Underperforming,52,15.4,71.2,9.6,3.8
2019,TYRONE AREA HS,Biology,11,All Students,124,60.5,33.9,4.0,1.6
2019,TYRONE AREA HS,Biology,11,Historically Underperforming,52,48.1,42.3,5.8,3.8
2019,TYRONE AREA HS,Literature,11,All Students,124,26.6,66.9,5.6,0.8
2019,TYRONE AREA HS,Literature,11,Historically Underperforming,52,11.5,75.0,11.5,1.9
2019,WILLIAMSBURG COMMUNITY JSHS,Algebra I,11,All Students,33,21.2,33.3,39.4,6.1
2019,WILLIAMSBURG COMMUNITY JSHS,Algebra I,11,Historically Underperforming,21,9.5,42.9,42.9,4.8
2019,WILLIAMSBURG COMMUNITY JSHS,Biology,11,All Students,33,6.1,54.5,21.2,18.2
2019,WILLIAMSBURG COMMUNITY JSHS,Biology,11,Historically Underperforming,21,4.8,57.1,19.0,19.0
2019,WILLIAMSBURG COMMUNITY JSHS,Literature,11,All Students,33,0.0,66.7,30.3,3.0
2019,WILLIAMSBURG COMMUNITY JSHS,Literature,11,Historically Underperforming,21,0.0,61.9,33.3,4.8
2019,ATHENS AREA HS,Algebra I,11,All Students,128,25.0,35.9,26.6,12.5
2019,ATHENS AREA HS,Algebra I,11,Historically Underperforming,62,14.5,29.0,30.6,25.8
2019,ATHENS AREA HS,Biology,11,All Students,132,23.5,40.9,20.5,15.2
2019,ATHENS AREA HS,Biology,11,Historically Underperforming,64,12.5,32.8,28.1,26.6
2019,ATHENS AREA HS,Literature,11,All Students,133,10.5,61.7,18.8,9.0
2019,ATHENS AREA HS,Literature,11,Historically Underperforming,64,4.7,46.9,29.7,18.8
2019,CANTON JSHS,Algebra I,11,All Students,72,20.8,36.1,34.7,8.3
2019,CANTON JSHS,Algebra I,11,Historically Underperforming,38,18.4,21.1,44.7,15.8
2019,CANTON JSHS,Biology,11,All Students,72,36.1,23.6,19.4,20.8
2019,CANTON JSHS,Biology,11,Historically Underperforming,38,23.7,21.1,23.7,31.6
2019,CANTON JSHS,Literature,11,All Students,74,4.1,47.3,27.0,21.6
2019,CANTON JSHS,Literature,11,Historically Underperforming,40,2.5,35.0,27.5,35.0
2019,NORTHEAST BRADFORD JSHS,Algebra I,11,All Students,60,20.0,45.0,28.3,6.7
2019,NORTHEAST BRADFORD JSHS,Algebra I,11,Historically Underperforming,35,17.1,42.9,34.3,5.7
2019,NORTHEAST BRADFORD JSHS,Biology,11,All Students,62,12.9,62.9,19.4,4.8
2019,NORTHEAST BRADFORD JSHS,Biology,11,Historically Underperforming,36,13.9,52.8,25.0,8.3
2019,NORTHEAST BRADFORD JSHS,Literature,11,All Students,62,11.3,66.1,21.0,1.6
2019,NORTHEAST BRADFORD JSHS,Literature,11,Historically Underperforming,36,11.1,55.6,30.6,2.8
2019,NORTHERN TIER CAREER CENTER,Algebra I,11,All Students,8,,,,
2019,NORTHERN TIER CAREER CENTER,Algebra I,11,Historically Underperforming,6,,,,
2019,NORTHERN TIER CAREER CENTER,Biology,11,All Students,10,,,,
2019,NORTHERN TIER CAREER CENTER,Biology,11,Historically Underperforming,8,,,,
2019,NORTHERN TIER CAREER CENTER,Literature,11,All Students,11,0.0,27.3,54.5,18.2
2019,NORTHERN TIER CAREER CENTER,Literature,11,Historically Underperforming,9,,,,
2019,SAYRE AREA HS,Algebra I,11,All Students,65,6.2,43.1,35.4,15.4
2019,SAYRE AREA HS,Algebra I,11,Historically Underperforming,32,3.1,15.6,53.1,28.1
2019,SAYRE AREA HS,Biology,11,All Students,64,15.6,35.9,25.0,23.4
2019,SAYRE AREA HS,Biology,11,Historically Underperforming,32,3.1,25.0,31.3,40.6
2019,SAYRE AREA HS,Literature,11,All Students,65,12.3,46.2,29.2,12.3
2019,SAYRE AREA HS,Literature,11,Historically Underperforming,33,3.0,33.3,42.4,21.2
2019,TOWANDA AREA JSHS,Algebra I,11,All Students,88,5.7,54.5,26.1,13.6
2019,TOWANDA AREA JSHS,Algebra I,11,Historically Underperforming,41,7.3,31.7,34.1,26.8
2019,TOWANDA AREA JSHS,Biology,11,All Students,88,15.9,45.5,21.6,17.0
2019,TOWANDA AREA JSHS,Biology,11,Historically Underperforming,41,14.6,26.8,29.3,29.3
2019,TOWANDA AREA JSHS,Literature,11,All Students,88,15.9,56.8,15.9,11.4
2019,TOWANDA AREA JSHS,Literature,11,Historically Underperforming,41,14.6,41.5,24.4,19.5
2019,TROY AREA JSHS,Algebra I,11,All Students,96,30.2,39.6,26.0,4.2
2019,TROY AREA JSHS,Algebra I,11,Historically Underperforming,39,23.1,30.8,35.9,10.3
2019,TROY AREA JSHS,Biology,11,All Students,95,35.8,38.9,20.0,5.3
2019,TROY AREA JSHS,Biology,11,Historically Underperforming,38,31.6,28.9,28.9,10.5
2019,TROY AREA JSHS,Literature,11,All Students,97,15.5,60.8,22.7,1.0
2019,TROY AREA JSHS,Literature,11,Historically Underperforming,39,2.6,61.5,33.3,2.6
2019,WYALUSING VALLEY JSHS,Algebra I,11,All Students,85,21.2,37.6,29.4,11.8
2019,WYALUSING VALLEY JSHS,Algebra I,11,Historically Underperforming,34,17.6,35.3,32.4,14.7
2019,WYALUSING VALLEY JSHS,Biology,11,All Students,86,37.2,37.2,20.9,4.7
2019,WYALUSING VALLEY JSHS,Biology,11,Historically Underperforming,35,25.7,40.0,28.6,5.7
2019,WYALUSING VALLEY JSHS,Literature,11,All Students,86,14.0,60.5,23.3,2.3
2019,WYALUSING VALLEY JSHS,Literature,11,Historically Underperforming,35,11.4,51.4,34.3,2.9
2019,BENSALEM TWP HS,Algebra I,11,All Students,411,16.8,39.7,32.8,10.7
2019,BENSALEM TWP HS,Algebra I,11,Historically Underperforming,232,8.6,30.2,43.1,18.1
2019,BENSALEM TWP HS,Biology,11,All Students,423,24.3,38.1,24.3,13.2
2019,BENSALEM TWP HS,Biology,11,Historically Underperforming,238,10.9,37.4,30.3,21.4
2019,BENSALEM TWP HS,Literature,11,All Students,422,4.7,51.9,31.0,12.3
2019,BENSALEM TWP HS,Literature,11,Historically Underperforming,234,3.0,38.0,38.0,20.9
2019,BRISTOL HS,Algebra I,11,All Students,47,8.5,48.9,25.5,17.0
2019,BRISTOL HS,Algebra I,11,Historically Underperforming,31,3.2,38.7,32.3,25.8
2019,BRISTOL HS,Biology,11,All Students,48,10.4,29.2,27.1,33.3
2019,BRISTOL HS,Biology,11,Historically Underperforming,32,3.1,31.3,21.9,43.8
2019,BRISTOL HS,Literature,11,All Students,48,6.3,54.2,29.2,10.4
2019,BRISTOL HS,Literature,11,Historically Underperforming,32,0.0,53.1,31.3,15.6
2019,TRUMAN SHS,Algebra I,11,All Students,335,6.9,38.2,41.2,13.7
2019,TRUMAN SHS,Algebra I,11,Historically Underperforming,208,6.3,27.9,46.2,19.7
2019,TRUMAN SHS,Biology,11,All Students,313,8.6,21.4,35.1,34.8
2019,TRUMAN SHS,Biology,11,Historically Underperforming,188,3.7,17.6,35.1,43.6
2019,TRUMAN SHS,Literature,11,All Students,343,3.5,54.2,29.4,12.8
2019,TRUMAN SHS,Literature,11,Historically Underperforming,213,1.4,46.0,33.3,19.2
2019,BUCKS COUNTY TECHNICAL HIGH SCHOOL,Algebra I,11,All Students,280,9.3,38.9,47.1,4.6
2019,BUCKS COUNTY TECHNICAL HIGH SCHOOL,Algebra I,11,Historically Underperforming,137,5.1,29.9,55.5,9.5
2019,BUCKS COUNTY TECHNICAL HIGH SCHOOL,Biology,11,All Students,280,12.5,30.4,30.0,27.1
2019,BUCKS COUNTY TECHNICAL HIGH SCHOOL,Biology,11,Historically Underperforming,138,8.0,26.1,29.7,36.2
2019,BUCKS COUNTY TECHNICAL HIGH SCHOOL,Literature,11,All Students,281,3.9,56.9,28.8,10.3
2019,BUCKS COUNTY TECHNICAL HIGH SCHOOL,Literature,11,Historically Underperforming,139,3.6,43.9,33.8,18.7
2019,WILLIAM TENNENT HS,Algebra I,11,All Students,394,16.8,41.4,33.5,8.4
2019,WILLIAM TENNENT HS,Algebra I,11,Historically Underperforming,169,3.6,29.6,47.9,18.9
2019,WILLIAM TENNENT HS,Biology,11,All Students,393,22.1,42.7,25.4,9.7
2019,WILLIAM TENNENT HS,Biology,11,Historically Underperforming,168,10.1,31.5,37.5,20.8
2019,WILLIAM TENNENT HS,Literature,11,All Students,390,9.7,56.2,24.6,9.5
2019,WILLIAM TENNENT HS,Literature,11,Historically Underperforming,165,3.6,40.0,35.8,20.6
2019,CENTER FOR STUDENT LRNG CS PENNSBURY,Algebra I,11,All Students,25,4.0,24.0,44.0,28.0
2019,CENTER FOR STUDENT LRNG CS PENNSBURY,Algebra I,11,Historically Underperforming,21,4.8,19.0,42.9,33.3
2019,CENTER FOR STUDENT LRNG CS PENNSBURY,Biology,11,All Students,24,4.2,12.5,41.7,41.7
2019,CENTER FOR STUDENT LRNG CS PENNSBURY,Biology,11,Historically Underperforming,21,4.8,14.3,38.1,42.9
2019,CENTER FOR STUDENT LRNG CS PENNSBURY,Literature,11,All Students,24,0.0,29.2,58.3,12.5
2019,CENTER FOR STUDENT LRNG CS PENNSBURY,Literature,11,Historically Underperforming,21,0.0,23.8,61.9,14.3
2019,CENTRAL BUCKS HS-EAST,Algebra I,11,All Students,474,68.4,23.2,6.5,1.9
2019,CENTRAL BUCKS HS-EAST,Algebra I,11,Historically Underperforming,70,41.4,21.4,24.3,12.9
2019,CENTRAL BUCKS HS-EAST,Biology,11,All Students,473,66.6,22.8,8.5,2.1
2019,CENTRAL BUCKS HS-EAST,Biology,11,Historically Underperforming,69,39.1,26.1,24.6,10.1
2019,CENTRAL BUCKS HS-EAST,Literature,11,All Students,474,29.5,60.8,8.6,1.1
2019,CENTRAL BUCKS HS-EAST,Literature,11,Historically Underperforming,70,14.3,52.9,25.7,7.1
2019,CENTRAL BUCKS HS-SOUTH,Algebra I,11,All Students,537,58.1,29.2,11.7,0.9
2019,CENTRAL BUCKS HS-SOUTH,Algebra I,11,Historically Underperforming,106,27.4,32.1,35.8,4.7
2019,CENTRAL BUCKS HS-SOUTH,Biology,11,All Students,533,43.7,42.4,11.4,2.4
2019,CENTRAL BUCKS HS-SOUTH,Biology,11,Historically Underperforming,103,18.4,45.6,27.2,8.7
2019,CENTRAL BUCKS HS-SOUTH,Literature,11,All Students,537,28.5,60.3,9.7,1.5
2019,CENTRAL BUCKS HS-SOUTH,Literature,11,Historically Underperforming,106,8.5,50.0,34.0,7.5
2019,CENTRAL BUCKS HS-WEST,Algebra I,11,All Students,461,58.4,24.3,14.1,3.3
2019,CENTRAL BUCKS HS-WEST,Algebra I,11,Historically Underperforming,109,22.0,25.7,38.5,13.8
2019,CENTRAL BUCKS HS-WEST,Biology,11,All Students,461,43.2,31.0,17.8,8.0
2019,CENTRAL BUCKS HS-WEST,Biology,11,Historically Underperforming,110,19.1,18.2,35.5,27.3
2019,CENTRAL BUCKS HS-WEST,Literature,11,All Students,461,23.0,60.5,13.2,3.3
2019,CENTRAL BUCKS HS-WEST,Literature,11,Historically Underperforming,108,7.4,46.3,32.4,13.9
2019,COUNCIL ROCK HS NORTH,Algebra I,11,All Students,371,48.5,38.0,11.1,2.4
2019,COUNCIL ROCK HS NORTH,Algebra I,11,Historically Underperforming,74,21.6,29.7,36.5,12.2
2019,COUNCIL ROCK HS NORTH,Biology,11,All Students,370,50.3,31.9,12.4,5.4
2019,COUNCIL ROCK HS NORTH,Biology,11,Historically Underperforming,74,20.3,28.4,32.4,18.9
2019,COUNCIL ROCK HS NORTH,Literature,11,All Students,371,30.5,55.3,10.0,4.3
2019,COUNCIL ROCK HS NORTH,Literature,11,Historically Underperforming,76,11.8,35.5,32.9,19.7
2019,COUNCIL ROCK HS SOUTH,Algebra I,11,All Students,470,36.6,48.9,11.5,3.0
2019,COUNCIL ROCK HS SOUTH,Algebra I,11,Historically Underperforming,108,16.7,47.2,25.0,11.1
2019,COUNCIL ROCK HS SOUTH,Biology,11,All Students,469,37.3,44.6,13.9,4.3
2019,COUNCIL ROCK HS SOUTH,Biology,11,Historically Underperforming,108,23.1,39.8,22.2,14.8
2019,COUNCIL ROCK HS SOUTH,Literature,11,All Students,471,17.2,68.4,10.4,4.0
2019,COUNCIL ROCK HS SOUTH,Literature,11,Historically Underperforming,108,6.5,58.3,20.4,14.8
2019,MIDDLE BUCKS INSTITUTE OF TECHNOLOGY,Algebra I,11,All Students,3,,,,
2019,MIDDLE BUCKS INSTITUTE OF TECHNOLOGY,Algebra I,11,Historically Underperforming,3,,,,
2019,MIDDLE BUCKS INSTITUTE OF TECHNOLOGY,Biology,11,All Students,2,,,,
2019,MIDDLE BUCKS INSTITUTE OF TECHNOLOGY,Biology,11,Historically Underperforming,2,,,,
2019,MIDDLE BUCKS INSTITUTE OF TECHNOLOGY,Literature,11,All Students,3,,,,
2019,MIDDLE BUCKS INSTITUTE OF TECHNOLOGY,Literature,11,Historically Underperforming,3,,,,
2019,MORRISVILLE HS,Algebra I,11,All Students,39,5.1,38.5,38.5,17.9
2019,MORRISVILLE HS,Algebra I,11,Historically Underperforming,23,0.0,39.1,30.4,30.4
2019,MORRISVILLE HS,Biology,11,All Students,44,4.5,25.0,25.0,45.5
2019,MORRISVILLE HS,Biology,11,Historically Underperforming,27,3.7,18.5,25.9,51.9
2019,MORRISVILLE HS,Literature,11,All Students,43,4.7,62.8,23.3,9.3
2019,MORRISVILLE HS,Literature,11,Historically Underperforming,27,0.0,55.6,29.6,14.8
2019,NESHAMINY HS,Algebra I,11,All Students,603,33.2,41.8,20.9,4.1
2019,NESHAMINY HS,Algebra I,11,Historically Underperforming,199,19.6,33.2,37.7,9.5
2019,NESHAMINY HS,Biology,11,All Students,601,40.1,39.3,15.0,5.7
2019,NESHAMINY HS,Biology,11,Historically Underperforming,198,23.7,38.9,22.7,14.6
2019,NESHAMINY HS,Literature,11,All Students,601,14.8,66.7,15.1,3.3
2019,NESHAMINY HS,Literature,11,Historically Underperforming,197,8.1,57.4,26.4,8.1
2019,NEW HOPE-SOLEBURY HS,Algebra I,11,All Students,99,50.5,44.4,5.1,0.0
2019,NEW HOPE-SOLEBURY HS,Algebra I,11,Historically Underperforming,11,9.1,45.5,45.5,0.0
2019,NEW HOPE-SOLEBURY HS,Biology,11,All Students,100,55.0,39.0,5.0,1.0
2019,NEW HOPE-SOLEBURY HS,Biology,11,Historically Underperforming,11,27.3,27.3,36.4,9.1
2019,NEW HOPE-SOLEBURY HS,Literature,11,All Students,100,21.0,74.0,4.0,1.0
2019,NEW HOPE-SOLEBURY HS,Literature,11,Historically Underperforming,11,0.0,54.5,36.4,9.1
2019,PALISADES HS,Algebra I,11,All Students,137,38.0,41.6,16.8,3.6
2019,PALISADES HS,Algebra I,11,Historically Underperforming,34,26.5,26.5,32.4,14.7
2019,PALISADES HS,Biology,11,All Students,137,48.2,35.8,10.9,5.1
2019,PALISADES HS,Biology,11,Historically Underperforming,34,44.1,20.6,23.5,11.8
2019,PALISADES HS,Literature,11,All Students,137,17.5,63.5,16.1,2.9
2019,PALISADES HS,Literature,11,Historically Underperforming,34,14.7,47.1,29.4,8.8
2019,PENNRIDGE HS,Algebra I,11,All Students,521,17.3,50.5,25.9,6.3
2019,PENNRIDGE HS,Algebra I,11,Historically Underperforming,171,6.4,35.1,42.1,16.4
2019,PENNRIDGE HS,Biology,11,All Students,518,30.3,43.1,20.8,5.8
2019,PENNRIDGE HS,Biology,11,Historically Underperforming,175,13.7,36.0,34.9,15.4
2019,PENNRIDGE HS,Literature,11,All Students,513,14.6,61.6,18.9,4.9
2019,PENNRIDGE HS,Literature,11,Historically Underperforming,166,6.0,45.8,34.9,13.3
2019,PENNSBURY HS,Algebra I,11,All Students,701,34.7,41.7,19.4,4.3
2019,PENNSBURY HS,Algebra I,11,Historically Underperforming,197,15.2,37.1,34.0,13.7
2019,PENNSBURY HS,Biology,11,All Students,700,44.9,35.9,14.0,5.3
2019,PENNSBURY HS,Biology,11,Historically Underperforming,194,22.7,31.4,31.4,14.4
2019,PENNSBURY HS,Literature,11,All Students,703,24.6,61.7,10.2,3.4
2019,PENNSBURY HS,Literature,11,Historically Underperforming,195,11.3,52.8,24.6,11.3
2019,QUAKERTOWN COMMUNITY HS,Algebra I,11,All Students,403,35.2,41.4,16.6,6.7
2019,QUAKERTOWN COMMUNITY HS,Algebra I,11,Historically Underperforming,153,11.1,40.5,31.4,17.0
2019,QUAKERTOWN COMMUNITY HS,Biology,11,All Students,400,31.8,42.8,16.8,8.8
2019,QUAKERTOWN COMMUNITY HS,Biology,11,Historically Underperforming,150,13.3,40.7,25.3,20.7
2019,QUAKERTOWN COMMUNITY HS,Literature,11,All Students,402,17.4,64.9,11.4,6.2
2019,QUAKERTOWN COMMUNITY HS,Literature,11,Historically Underperforming,152,4.6,57.2,22.4,15.8
2019,SCHOOL LANE CS,Algebra I,11,All Students,67,17.9,46.3,26.9,9.0
2019,SCHOOL LANE CS,Algebra I,11,Historically Underperforming,37,8.1,48.6,27.0,16.2
2019,SCHOOL LANE CS,Biology,11,All Students,68,17.6,44.1,29.4,8.8
2019,SCHOOL LANE CS,Biology,11,Historically Underperforming,37,13.5,40.5,29.7,16.2
2019,SCHOOL LANE CS,Literature,11,All Students,67,13.4,59.7,14.9,11.9
2019,SCHOOL LANE CS,Literature,11,Historically Underperforming,36,11.1,55.6,13.9,19.4
2019,UPPER BUCKS COUNTY TECHNICAL SCHOOL,Algebra I,11,All Students,9,,,,
2019,UPPER BUCKS COUNTY TECHNICAL SCHOOL,Algebra I,11,Historically Underperforming,7,,,,
2019,UPPER BUCKS COUNTY TECHNICAL SCHOOL,Biology,11,All Students,9,,,,
